DV IV label Estimate SE P-value lowerCI upperCI AIC replica h2 Tagged prs_noise
offspring_prs maternal_prs i 0.490694815 0.007152534 0 0.476676106 0.504713524 36101.8074087208 6 0.3 0.6 0.1
offspring_prs paternal_prs h 0.494284922 0.007159826 0 0.480251921 0.508317923 36101.8074087208 6 0.3 0.6 0.1
offspring_phenotype offspring_prs a 0.696678496 0.024745389 0 0.648178425 0.745178567 36101.8074087208 6 0.3 0.6 0.1
ab a*b ia 0.341856526 0.013125135 0 0.316131735 0.367581317 36101.8074087208 6 0.3 0.6 0.1
db d*b ha 0.344357676 0.013209282 0 0.318467959 0.370247394 36101.8074087208 6 0.3 0.6 0.1
total_mum c+(a*b) total_mum 0.322905956 0.018387305 0 0.286867501 0.358944412 36101.8074087208 6 0.3 0.6 0.1
total_dad f+(d*b) total_dad 0.308612861 0.01840605 0 0.272537665 0.344688056 36101.8074087208 6 0.3 0.6 0.1
offspring_phenotype maternal_prs c 0.0244780597 0.021579689 0.2566645 -0.0178173526 0.0667734721 35732.527303466 7 0.3 0.6 0.1
offspring_phenotype paternal_prs b -0.0176826695 0.021391945 0.4084615 -0.0596101107 0.0242447717 35732.527303466 7 0.3 0.6 0.1
offspring_prs maternal_prs i 0.5013192201 0.007082293 0 0.4874381802 0.5152002599 35732.527303466 7 0.3 0.6 0.1
offspring_prs paternal_prs h 0.4896269163 0.007071998 0 0.475766055 0.5034877776 35732.527303466 7 0.3 0.6 0.1
offspring_phenotype offspring_prs a 0.6466152662 0.024869881 0 0.5978711946 0.6953593379 35732.527303466 7 0.3 0.6 0.1
ab a*b ia 0.324160661 0.013282198 0 0.2981280321 0.3501932898 35732.527303466 7 0.3 0.6 0.1
db d*b ha 0.3166002388 0.013007286 0 0.2911064259 0.3420940518 35732.527303466 7 0.3 0.6 0.1
total_mum c+(a*b) total_mum 0.3486387207 0.018199181 0 0.3129689821 0.3843084592 35732.527303466 7 0.3 0.6 0.1
total_dad f+(d*b) total_dad 0.2989175694 0.018172725 0 0.2632996831 0.3345354556 35732.527303466 7 0.3 0.6 0.1
offspring_phenotype maternal_prs c -0.011344165 0.021655955 0.6003927 -0.053789058 0.031100727 35592.1301762765 8 0.3 0.6 0.1
offspring_phenotype paternal_prs b -0.005353743 0.021354552 0.8020404 -0.047207897 0.036500411 35592.1301762765 8 0.3 0.6 0.1
offspring_prs maternal_prs i 0.50032499 0.006983919 0 0.48663676 0.51401322 35592.1301762765 8 0.3 0.6 0.1
offspring_prs paternal_prs h 0.487616442 0.006927516 0 0.47403876 0.501194124 35592.1301762765 8 0.3 0.6 0.1
offspring_phenotype offspring_prs a 0.643673869 0.025207321 0 0.594268428 0.693079311 35592.1301762765 8 0.3 0.6 0.1
ab a*b ia 0.322046122 0.013389068 0 0.295804031 0.348288214 35592.1301762765 8 0.3 0.6 0.1
db d*b ha 0.313865962 0.013075332 0 0.288238783 0.339493141 35592.1301762765 8 0.3 0.6 0.1
total_mum c+(a*b) total_mum 0.310701957 0.018169477 0 0.275090437 0.346313477 35592.1301762765 8 0.3 0.6 0.1
total_dad f+(d*b) total_dad 0.308512219 0.018022737 0 0.273188302 0.343836135 35592.1301762765 8 0.3 0.6 0.1
offspring_phenotype maternal_prs c 0.02684176 0.021755728 0.2172852 -0.015798679 0.06948221 35940.0677168689 9 0.3 0.6 0.1
offspring_phenotype paternal_prs b 0.04842437 0.021855939 0.02671781 0.005587515 0.09126122 35940.0677168689 9 0.3 0.6 0.1
offspring_prs maternal_prs i 0.49835381 0.007061964 0 0.484512616 0.51219501 35940.0677168689 9 0.3 0.6 0.1
offspring_prs paternal_prs h 0.50270965 0.007079909 0 0.488833288 0.51658602 35940.0677168689 9 0.3 0.6 0.1
offspring_phenotype offspring_prs a 0.59120144 0.025170567 0 0.541868035 0.64053485 35940.0677168689 9 0.3 0.6 0.1
ab a*b ia 0.29462749 0.013220405 0 0.268715973 0.32053901 35940.0677168689 9 0.3 0.6 0.1
db d*b ha 0.29720267 0.013327806 0 0.271080651 0.32332469 35940.0677168689 9 0.3 0.6 0.1
total_mum c+(a*b) total_mum 0.32146925 0.018259095 0 0.285682085 0.35725642 35940.0677168689 9 0.3 0.6 0.1
total_dad f+(d*b) total_dad 0.34562704 0.018305492 0 0.309748935 0.38150514 35940.0677168689 9 0.3 0.6 0.1
offspring_phenotype maternal_prs c 0.0112132102 0.021513871 0.6022216 -0.0309532013 0.0533796216 36065.3615335017 10 0.3 0.6 0.1
offspring_phenotype paternal_prs b 0.0108693129 0.02152683 0.6136155 -0.0313224978 0.0530611235 36065.3615335017 10 0.3 0.6 0.1
offspring_prs maternal_prs i 0.4975393534 0.007081906 0 0.4836590724 0.5114196344 36065.3615335017 10 0.3 0.6 0.1
offspring_prs paternal_prs h 0.4897429825 0.007142366 0 0.4757442032 0.5037417619 36065.3615335017 10 0.3 0.6 0.1
offspring_phenotype offspring_prs a 0.6393244494 0.024857339 0 0.59060496 0.6880439388 36065.3615335017 10 0.3 0.6 0.1
ab a*b ia 0.3180890732 0.013170218 0 0.2922759195 0.3439022268 36065.3615335017 10 0.3 0.6 0.1
db d*b ha 0.3131046627 0.013001929 0 0.2876213509 0.3385879744 36065.3615335017 10 0.3 0.6 0.1
total_mum c+(a*b) total_mum 0.3293022833 0.018176659 0 0.2936766856 0.3649278811 36065.3615335017 10 0.3 0.6 0.1
total_dad f+(d*b) total_dad 0.3239739755 0.018331837 0 0.288044236 0.3599037151 36065.3615335017 10 0.3 0.6 0.1
offspring_phenotype maternal_prs c -0.04326527 0.021808122 0.04726629 -0.086008403 -0.000522137 36096.6680194076 11 0.3 0.6 0.1
offspring_phenotype paternal_prs b -0.006554685 0.021966634 0.76540341 -0.049608496 0.036499126 36096.6680194076 11 0.3 0.6 0.1
offspring_prs maternal_prs i 0.493096812 0.007130862 0 0.47912058 0.507073044 36096.6680194076 11 0.3 0.6 0.1
offspring_prs paternal_prs h 0.499005964 0.007166558 0 0.484959768 0.513052161 36096.6680194076 11 0.3 0.6 0.1
offspring_phenotype offspring_prs a 0.659740401 0.025154424 0 0.610438635 0.709042166 36096.6680194076 11 0.3 0.6 0.1
ab a*b ia 0.325315888 0.013265781 0 0.299315436 0.351316341 36096.6680194076 11 0.3 0.6 0.1
db d*b ha 0.329214395 0.013413148 0 0.302925107 0.355503682 36096.6680194076 11 0.3 0.6 0.1
total_mum c+(a*b) total_mum 0.282050618 0.018543953 0 0.245705138 0.318396099 36096.6680194076 11 0.3 0.6 0.1
total_dad f+(d*b) total_dad 0.32265971 0.018636784 0 0.286132285 0.359187135 36096.6680194076 11 0.3 0.6 0.1
offspring_phenotype maternal_prs c -0.0111737361 0.021576616 0.6045537 -0.0534631265 0.0311156544 35554.4695466818 12 0.3 0.6 0.1
offspring_phenotype paternal_prs b -0.0164701071 0.021378437 0.4410582 -0.0583710733 0.0254308591 35554.4695466818 12 0.3 0.6 0.1
offspring_prs maternal_prs i 0.4978101154 0.00703248 0 0.4840267083 0.5115935225 35554.4695466818 12 0.3 0.6 0.1
offspring_prs paternal_prs h 0.4934213426 0.006966587 0 0.4797670824 0.5070756028 35554.4695466818 12 0.3 0.6 0.1
offspring_phenotype offspring_prs a 0.6433430307 0.025042193 0 0.5942612344 0.692424827 35554.4695466818 12 0.3 0.6 0.1
ab a*b ia 0.3202626684 0.013261856 0 0.2942699082 0.3462554285 35554.4695466818 12 0.3 0.6 0.1
db d*b ha 0.317439182 0.013144083 0 0.2916772523 0.3432011116 35554.4695466818 12 0.3 0.6 0.1
total_mum c+(a*b) total_mum 0.3090889323 0.018182741 0 0.2734514153 0.3447264493 35554.4695466818 12 0.3 0.6 0.1
total_dad f+(d*b) total_dad 0.3009690748 0.018012373 0 0.265665472 0.3362726777 35554.4695466818 12 0.3 0.6 0.1
offspring_phenotype maternal_prs c 0.036505919 0.021428722 0.08845629 -0.005493604 0.078505442 36011.7945277356 13 0.3 0.6 0.1
offspring_phenotype paternal_prs b 0.03470815 0.021613394 0.10830401 -0.007653324 0.077069623 36011.7945277356 13 0.3 0.6 0.1
offspring_prs maternal_prs i 0.50048036 0.00699552 0 0.486769393 0.514191327 36011.7945277356 13 0.3 0.6 0.1
offspring_prs paternal_prs h 0.496691986 0.00711307 0 0.482750625 0.510633346 36011.7945277356 13 0.3 0.6 0.1
offspring_phenotype offspring_prs a 0.601233641 0.024912849 0 0.552405355 0.650061927 36011.7945277356 13 0.3 0.6 0.1
ab a*b ia 0.300905629 0.013158675 0 0.2751151 0.326696158 36011.7945277356 13 0.3 0.6 0.1
db d*b ha 0.298627931 0.013092197 0 0.272967696 0.324288166 36011.7945277356 13 0.3 0.6 0.1
total_mum c+(a*b) total_mum 0.337411548 0.01792817 0 0.30227298 0.372550116 36011.7945277356 13 0.3 0.6 0.1
total_dad f+(d*b) total_dad 0.33333608 0.018229428 0 0.297607057 0.369065103 36011.7945277356 13 0.3 0.6 0.1
offspring_phenotype maternal_prs c 0.006793716 0.021889106 0.7562798 -0.036108144 0.049695576 35974.3934013806 14 0.3 0.6 0.1
offspring_phenotype paternal_prs b -0.031462775 0.021530341 0.1439269 -0.073661469 0.010735918 35974.3934013806 14 0.3 0.6 0.1
offspring_prs maternal_prs i 0.508488459 0.007105602 0 0.494561735 0.522415183 35974.3934013806 14 0.3 0.6 0.1
offspring_prs paternal_prs h 0.501235445 0.006981391 0 0.48755217 0.514918719 35974.3934013806 14 0.3 0.6 0.1
offspring_phenotype offspring_prs a 0.646873196 0.025051627 0 0.597772909 0.695973482 35974.3934013806 14 0.3 0.6 0.1
ab a*b ia 0.328927555 0.013542361 0 0.302385014 0.355470095 35974.3934013806 14 0.3 0.6 0.1
db d*b ha 0.324235774 0.013344184 0 0.298081655 0.350389893 35974.3934013806 14 0.3 0.6 0.1
total_mum c+(a*b) total_mum 0.335721271 0.018384549 0 0.299688217 0.371754324 35974.3934013806 14 0.3 0.6 0.1
total_dad f+(d*b) total_dad 0.292772999 0.018063173 0 0.25736983 0.328176167 35974.3934013806 14 0.3 0.6 0.1
offspring_phenotype maternal_prs c -0.0041821635 0.021811487 0.8479448 -0.0469318919 0.0385675648 35966.2551647369 15 0.3 0.6 0.1
offspring_phenotype paternal_prs b -0.0149800139 0.022033461 0.4965832 -0.0581648048 0.0282047771 35966.2551647369 15 0.3 0.6 0.1
offspring_prs maternal_prs i 0.5067817257 0.007035168 0 0.49299305 0.5205704015 35966.2551647369 15 0.3 0.6 0.1
offspring_prs paternal_prs h 0.5110911141 0.007112866 0 0.4971501522 0.5250320759 35966.2551647369 15 0.3 0.6 0.1
offspring_phenotype offspring_prs a 0.6634095866 0.025156176 0 0.6141043878 0.7127147854 35966.2551647369 15 0.3 0.6 0.1
ab a*b ia 0.3362038552 0.01357615 0 0.3095950908 0.3628126195 35966.2551647369 15 0.3 0.6 0.1
db d*b ha 0.3390627447 0.013695675 0 0.3122197151 0.3659057742 35966.2551647369 15 0.3 0.6 0.1
total_mum c+(a*b) total_mum 0.3320216916 0.018302857 0 0.2961487505 0.3678946327 35966.2551647369 15 0.3 0.6 0.1
total_dad f+(d*b) total_dad 0.3240827308 0.018504999 0 0.2878135986 0.360351863 35966.2551647369 15 0.3 0.6 0.1
offspring_phenotype maternal_prs c 0.0001787972 0.018983332 0.9924851 -0.037027849 0.037385444 39626.3687304601 1 0.3 0.6 0.2
offspring_phenotype paternal_prs b -0.0128484542 0.019110992 0.5013882 -0.050305309 0.024608401 39626.3687304601 1 0.3 0.6 0.2
offspring_prs maternal_prs i 0.5008785936 0.007150188 0 0.486864483 0.514892705 39626.3687304601 1 0.3 0.6 0.2
offspring_prs paternal_prs h 0.497442192 0.007245463 0 0.483241345 0.511643039 39626.3687304601 1 0.3 0.6 0.2
offspring_phenotype offspring_prs a 0.4881459848 0.021744907 0 0.44552675 0.530765219 39626.3687304601 1 0.3 0.6 0.2
ab a*b ia 0.2445018743 0.011437154 0 0.222085465 0.266918284 39626.3687304601 1 0.3 0.6 0.2
db d*b ha 0.2428244087 0.011380385 0 0.220519264 0.265129554 39626.3687304601 1 0.3 0.6 0.2
total_mum c+(a*b) total_mum 0.2446806716 0.01593497 0 0.213448703 0.27591264 39626.3687304601 1 0.3 0.6 0.2
total_dad f+(d*b) total_dad 0.2299759545 0.016147302 0 0.198327824 0.261624085 39626.3687304601 1 0.3 0.6 0.2
offspring_phenotype maternal_prs c 0.0324783371 0.018923006 0.08609958 -0.0046100725 0.0695667468 39311.5258051149 2 0.3 0.6 0.2
offspring_phenotype paternal_prs b -0.0011779456 0.018937759 0.95040285 -0.0382952719 0.0359393808 39311.5258051149 2 0.3 0.6 0.2
offspring_prs maternal_prs i 0.4975284308 0.007077357 0 0.4836570661 0.5113997955 39311.5258051149 2 0.3 0.6 0.2
offspring_prs paternal_prs h 0.507911178 0.007011548 0 0.4941687959 0.52165356 39311.5258051149 2 0.3 0.6 0.2
offspring_phenotype offspring_prs a 0.486849035 0.021873393 0 0.4439779716 0.5297200984 39311.5258051149 2 0.3 0.6 0.2
ab a*b ia 0.2422212364 0.011415075 0 0.2198481006 0.2645943723 39311.5258051149 2 0.3 0.6 0.2
db d*b ha 0.2472760668 0.011622339 0 0.2244967 0.2700554337 39311.5258051149 2 0.3 0.6 0.2
total_mum c+(a*b) total_mum 0.2746995736 0.015859401 0 0.2436157196 0.3057834275 39311.5258051149 2 0.3 0.6 0.2
total_dad f+(d*b) total_dad 0.2460981213 0.015711932 0 0.2153033 0.2768929425 39311.5258051149 2 0.3 0.6 0.2
offspring_phenotype maternal_prs c -0.010844391 0.018952956 0.567204 -0.047991503 0.02630272 39380.7842815585 3 0.3 0.6 0.2
offspring_phenotype paternal_prs b -0.028317881 0.019123291 0.1386583 -0.065798842 0.00916308 39380.7842815585 3 0.3 0.6 0.2
offspring_prs maternal_prs i 0.493056398 0.007065362 0 0.479208543 0.506904253 39380.7842815585 3 0.3 0.6 0.2
offspring_prs paternal_prs h 0.500321423 0.007109 0 0.486388039 0.514254808 39380.7842815585 3 0.3 0.6 0.2
offspring_phenotype offspring_prs a 0.494607546 0.021998234 0 0.4514918 0.537723292 39380.7842815585 3 0.3 0.6 0.2
ab a*b ia 0.243869415 0.011395431 0 0.221534781 0.266204048 39380.7842815585 3 0.3 0.6 0.2
db d*b ha 0.247462751 0.011554202 0 0.224816932 0.270108571 39380.7842815585 3 0.3 0.6 0.2
total_mum c+(a*b) total_mum 0.233025024 0.015930565 0 0.20180169 0.264248357 39380.7842815585 3 0.3 0.6 0.2
total_dad f+(d*b) total_dad 0.219144871 0.016028958 0 0.18772869 0.250561051 39380.7842815585 3 0.3 0.6 0.2
offspring_phenotype maternal_prs c -0.007734033 0.019126418 0.6859451 -0.045221124 0.029753058 39298.0458266866 4 0.3 0.6 0.2
offspring_phenotype paternal_prs b 0.006944722 0.019098298 0.716134 -0.030487253 0.044376697 39298.0458266866 4 0.3 0.6 0.2
offspring_prs maternal_prs i 0.500904308 0.007085283 0 0.487017409 0.514791207 39298.0458266866 4 0.3 0.6 0.2
offspring_prs paternal_prs h 0.493467677 0.007121761 0 0.479509283 0.507426072 39298.0458266866 4 0.3 0.6 0.2
offspring_phenotype offspring_prs a 0.512990699 0.022042455 0 0.46978828 0.556193118 39298.0458266866 4 0.3 0.6 0.2
ab a*b ia 0.256959251 0.011624034 0 0.234176563 0.279741939 39298.0458266866 4 0.3 0.6 0.2
db d*b ha 0.253144329 0.011474391 0 0.230654936 0.275633721 39298.0458266866 4 0.3 0.6 0.2
total_mum c+(a*b) total_mum 0.249225218 0.016035073 0 0.217797052 0.280653384 39298.0458266866 4 0.3 0.6 0.2
total_dad f+(d*b) total_dad 0.260089051 0.016117628 0 0.228499079 0.291679022 39298.0458266866 4 0.3 0.6 0.2
offspring_phenotype maternal_prs c 0.022194926 0.01880136 0.2378031 -0.014655063 0.059044916 38951.5644665329 5 0.3 0.6 0.2
offspring_phenotype paternal_prs b 0.012197094 0.018809431 0.5166899 -0.024668714 0.049062903 38951.5644665329 5 0.3 0.6 0.2
offspring_prs maternal_prs i 0.488241316 0.007084751 0 0.47435546 0.502127173 38951.5644665329 5 0.3 0.6 0.2
offspring_prs paternal_prs h 0.496691001 0.007030294 0 0.482911878 0.510470123 38951.5644665329 5 0.3 0.6 0.2
offspring_phenotype offspring_prs a 0.452873353 0.021851465 0 0.410045269 0.495701437 38951.5644665329 5 0.3 0.6 0.2
ab a*b ia 0.221111482 0.011140802 0 0.199275911 0.242947053 38951.5644665329 5 0.3 0.6 0.2
db d*b ha 0.224938119 0.011310776 0 0.202769406 0.247106832 38951.5644665329 5 0.3 0.6 0.2
total_mum c+(a*b) total_mum 0.243306409 0.015810204 0 0.212318978 0.274293839 38951.5644665329 5 0.3 0.6 0.2
total_dad f+(d*b) total_dad 0.237135214 0.015688679 0 0.206385968 0.267884459 38951.5644665329 5 0.3 0.6 0.2
offspring_phenotype maternal_prs c 0.022338885 0.01890522 0.2373544 -0.014714664 0.059392435 39195.4211551729 6 0.3 0.6 0.2
offspring_phenotype paternal_prs b 0.014263575 0.019147978 0.4563244 -0.023265772 0.051792922 39195.4211551729 6 0.3 0.6 0.2
offspring_prs maternal_prs i 0.494306612 0.007054444 0 0.480480156 0.508133068 39195.4211551729 6 0.3 0.6 0.2
offspring_prs paternal_prs h 0.507563173 0.007096114 0 0.493655045 0.5214713 39195.4211551729 6 0.3 0.6 0.2
offspring_phenotype offspring_prs a 0.449274794 0.021947369 0 0.406258741 0.492290846 39195.4211551729 6 0.3 0.6 0.2
ab a*b ia 0.222079501 0.011302209 0 0.199927579 0.244231424 39195.4211551729 6 0.3 0.6 0.2
db d*b ha 0.22803534 0.011586906 0 0.205325421 0.250745259 39195.4211551729 6 0.3 0.6 0.2
total_mum c+(a*b) total_mum 0.244418387 0.015803715 0 0.213443675 0.275393098 39195.4211551729 6 0.3 0.6 0.2
total_dad f+(d*b) total_dad 0.242298915 0.015897065 0 0.211141239 0.27345659 39195.4211551729 6 0.3 0.6 0.2
offspring_phenotype maternal_prs c 0.01882941 0.018962872 0.3207286 -0.01833714 0.05599595 38808.5825967028 7 0.3 0.6 0.2
offspring_phenotype paternal_prs b 0.01751454 0.018848948 0.3527829 -0.01942872 0.0544578 38808.5825967028 7 0.3 0.6 0.2
offspring_prs maternal_prs i 0.5110937 0.00707511 0 0.49722674 0.52496066 38808.5825967028 7 0.3 0.6 0.2
offspring_prs paternal_prs h 0.50170501 0.007077816 0 0.48783275 0.51557728 38808.5825967028 7 0.3 0.6 0.2
offspring_phenotype offspring_prs a 0.45896981 0.021726356 0 0.41638694 0.50155269 38808.5825967028 7 0.3 0.6 0.2
ab a*b ia 0.23457658 0.011569272 0 0.21190122 0.25725193 38808.5825967028 7 0.3 0.6 0.2
db d*b ha 0.23026746 0.011373988 0 0.20797485 0.25256006 38808.5825967028 7 0.3 0.6 0.2
total_mum c+(a*b) total_mum 0.25340599 0.015710884 0 0.22261322 0.28419875 38808.5825967028 7 0.3 0.6 0.2
total_dad f+(d*b) total_dad 0.24778199 0.015716895 0 0.21697744 0.27858654 38808.5825967028 7 0.3 0.6 0.2
offspring_phenotype maternal_prs c -0.002703976 0.018777729 0.8855012 -0.039507648 0.034099696 39228.025922436 8 0.3 0.6 0.2
offspring_phenotype paternal_prs b 0.026155598 0.019127259 0.1714839 -0.011333142 0.063644337 39228.025922436 8 0.3 0.6 0.2
offspring_prs maternal_prs i 0.496840251 0.006936945 0 0.483244089 0.510436413 39228.025922436 8 0.3 0.6 0.2
offspring_prs paternal_prs h 0.500002348 0.007109266 0 0.486068442 0.513936253 39228.025922436 8 0.3 0.6 0.2
offspring_phenotype offspring_prs a 0.444087857 0.022006896 0 0.400955132 0.487220581 39228.025922436 8 0.3 0.6 0.2
ab a*b ia 0.220640722 0.011359604 0 0.198376307 0.242905137 39228.025922436 8 0.3 0.6 0.2
db d*b ha 0.222044971 0.011447468 0 0.199608345 0.244481597 39228.025922436 8 0.3 0.6 0.2
total_mum c+(a*b) total_mum 0.217936746 0.015573787 0 0.187412685 0.248460808 39228.025922436 8 0.3 0.6 0.2
total_dad f+(d*b) total_dad 0.248200569 0.015960657 0 0.216918256 0.279482882 39228.025922436 8 0.3 0.6 0.2
offspring_phenotype maternal_prs c -0.0109111701 0.019077546 0.5673641 -0.0483024732 0.026480133 39090.7731183053 9 0.3 0.6 0.2
offspring_phenotype paternal_prs b -0.0116890486 0.018899079 0.5362469 -0.0487305635 0.0253524663 39090.7731183053 9 0.3 0.6 0.2
offspring_prs maternal_prs i 0.4991278164 0.00702537 0 0.4853583434 0.5128972894 39090.7731183053 9 0.3 0.6 0.2
offspring_prs paternal_prs h 0.4892744343 0.006996192 0 0.47556215 0.5029867186 39090.7731183053 9 0.3 0.6 0.2
offspring_phenotype offspring_prs a 0.4863771615 0.022137044 0 0.4429893518 0.5297649711 39090.7731183053 9 0.3 0.6 0.2
ab a*b ia 0.2427643706 0.011565504 0 0.2200963983 0.2654323428 39090.7731183053 9 0.3 0.6 0.2
db d*b ha 0.2379719105 0.011353038 0 0.2157203648 0.2602234563 39090.7731183053 9 0.3 0.6 0.2
total_mum c+(a*b) total_mum 0.2318532004 0.015923045 0 0.2006446053 0.2630617956 39090.7731183053 9 0.3 0.6 0.2
total_dad f+(d*b) total_dad 0.2262828619 0.015856912 0 0.1952038854 0.2573618384 39090.7731183053 9 0.3 0.6 0.2
offspring_phenotype maternal_prs c 0.005253722 0.018875878 0.7807591 -0.031742318 0.042249763 39122.5031020219 10 0.3 0.6 0.2
offspring_phenotype paternal_prs b -0.014732776 0.019000133 0.4381011 -0.051972353 0.022506801 39122.5031020219 10 0.3 0.6 0.2
offspring_prs maternal_prs i 0.498603809 0.006973098 0 0.484936789 0.512270829 39122.5031020219 10 0.3 0.6 0.2
offspring_prs paternal_prs h 0.500696647 0.007027489 0 0.486923021 0.514470273 39122.5031020219 10 0.3 0.6 0.2
offspring_phenotype offspring_prs a 0.470657813 0.022019568 0 0.427500253 0.513815372 39122.5031020219 10 0.3 0.6 0.2
ab a*b ia 0.234671778 0.011459078 0 0.212212397 0.257131159 39122.5031020219 10 0.3 0.6 0.2
db d*b ha 0.235656789 0.011510569 0 0.213096489 0.258217089 39122.5031020219 10 0.3 0.6 0.2
total_mum c+(a*b) total_mum 0.239925501 0.015701292 0 0.209151533 0.270699468 39122.5031020219 10 0.3 0.6 0.2
total_dad f+(d*b) total_dad 0.220924013 0.015823765 0 0.189910002 0.251938023 39122.5031020219 10 0.3 0.6 0.2
offspring_phenotype maternal_prs c -0.004107758 0.018830604 0.827318 -0.041015063 0.032799547 38858.635497449 11 0.3 0.6 0.2
offspring_phenotype paternal_prs b -0.025689773 0.01888994 0.1738391 -0.062713375 0.01133383 38858.635497449 11 0.3 0.6 0.2
offspring_prs maternal_prs i 0.488077116 0.007030112 0 0.47429835 0.501855883 38858.635497449 11 0.3 0.6 0.2
offspring_prs paternal_prs h 0.498820756 0.006987454 0 0.485125598 0.512515914 38858.635497449 11 0.3 0.6 0.2
offspring_phenotype offspring_prs a 0.487511611 0.022002753 0 0.444387008 0.530636213 38858.635497449 11 0.3 0.6 0.2
ab a*b ia 0.237943261 0.011272671 0 0.215849233 0.260037289 38858.635497449 11 0.3 0.6 0.2
db d*b ha 0.24318091 0.011491913 0 0.220657175 0.265704645 38858.635497449 11 0.3 0.6 0.2
total_mum c+(a*b) total_mum 0.233835503 0.01584332 0 0.202783168 0.264887839 38858.635497449 11 0.3 0.6 0.2
total_dad f+(d*b) total_dad 0.217491137 0.015747184 0 0.186627225 0.24835505 38858.635497449 11 0.3 0.6 0.2
offspring_phenotype maternal_prs c 0.016127133 0.019082341 0.3980361 -0.021273568 0.053527834 39726.3123195671 12 0.3 0.6 0.2
